product_id,srp,promo_price,currency,promo_start_at,promo_end_at,is_current,updated_at
11209,10680,9680,PHP,,,true,2026-07-14T06:10:45
11210,11930,10930,PHP,,,true,2026-07-14T06:10:45
11212,13155,12155,PHP,,,true,2026-07-14T06:10:45
11213,13405,12405,PHP,,,true,2026-07-14T06:10:45
11214,14235,13235,PHP,,,true,2026-07-14T06:10:45
11215,10695,9695,PHP,,,true,2026-07-14T06:10:45
11216,12290,11290,PHP,,,true,2026-07-14T06:10:45
11217,16050,15050,PHP,,,true,2026-07-14T06:10:45
11218,14175,13175,PHP,,,true,2026-07-14T06:10:45
11219,16885,15885,PHP,,,true,2026-07-14T06:10:45
11220,16355,15355,PHP,,,true,2026-07-14T06:10:45
11221,16355,15355,PHP,,,true,2026-07-14T06:10:45
11222,16775,15775,PHP,,,true,2026-07-14T06:10:45
11223,18260,17260,PHP,,,true,2026-07-14T06:10:45
11224,18410,17410,PHP,,,true,2026-07-14T06:10:45
11225,19470,18470,PHP,,,true,2026-07-14T06:10:45
11226,18410,17410,PHP,,,true,2026-07-14T06:10:45
11227,20065,19065,PHP,,,true,2026-07-14T06:10:45
11228,22625,21625,PHP,,,true,2026-07-14T06:10:45
11229,20065,19065,PHP,,,true,2026-07-14T06:10:45
11230,19950,18950,PHP,,,true,2026-07-14T06:10:45
11231,20895,19895,PHP,,,true,2026-07-14T06:10:45
11232,28805,27805,PHP,,,true,2026-07-14T06:10:45
11233,26485,25485,PHP,,,true,2026-07-14T06:10:45
11234,14605,13605,PHP,,,true,2026-07-14T06:10:45
11235,21145,15860,PHP,,,true,2026-07-14T06:10:45
11237,20285,15215,PHP,,,true,2026-07-14T06:10:45
11238,23100,17325,PHP,,,true,2026-07-14T06:10:45
11239,23350,17515,PHP,,,true,2026-07-14T06:10:45
11240,24320,18240,PHP,,,true,2026-07-14T06:10:45
11241,27750,20815,PHP,,,true,2026-07-14T06:10:45
11242,27445,20585,PHP,,,true,2026-07-14T06:10:45
11245,20205,15155,PHP,,,true,2026-07-14T06:10:45
11246,15000,14000,PHP,,,true,2026-07-14T06:10:45
11249,8965,6725,PHP,,,true,2026-07-14T06:10:45
11250,8785,6590,PHP,,,true,2026-07-14T06:10:45
11251,9665,7250,PHP,,,true,2026-07-14T06:10:45
11252,12025,9020,PHP,,,true,2026-07-14T06:10:45
11253,9285,6965,PHP,,,true,2026-07-14T06:10:45
11254,16800,12600,PHP,,,true,2026-07-14T06:10:45
11255,14905,11180,PHP,,,true,2026-07-14T06:10:45
11256,13610,10210,PHP,,,true,2026-07-14T06:10:45
11257,14560,10920,PHP,,,true,2026-07-14T06:10:45
11258,25480,19110,PHP,,,true,2026-07-14T06:10:45
11259,20325,15245,PHP,,,true,2026-07-14T06:10:45
1126,17970,16970,PHP,,,true,2026-07-14T06:10:45
11260,10305,7730,PHP,,,true,2026-07-14T06:10:45
11261,12005,9005,PHP,,,true,2026-07-14T06:10:45
11262,17585,13190,PHP,,,true,2026-07-14T06:10:45
11263,18900,14175,PHP,,,true,2026-07-14T06:10:45
11264,12490,9370,PHP,,,true,2026-07-14T06:10:45
11265,15690,11770,PHP,,,true,2026-07-14T06:10:45
11266,13070,9805,PHP,,,true,2026-07-14T06:10:45
11267,11805,8855,PHP,,,true,2026-07-14T06:10:45
11268,11205,8405,PHP,,,true,2026-07-14T06:10:45
11269,5145,3860,PHP,,,true,2026-07-14T06:10:45
11270,9170,6880,PHP,,,true,2026-07-14T06:10:45
11271,7985,5990,PHP,,,true,2026-07-14T06:10:45
11272,6605,4955,PHP,,,true,2026-07-14T06:10:45
11273,9420,7065,PHP,,,true,2026-07-14T06:10:45
11274,8560,6420,PHP,,,true,2026-07-14T06:10:45
11275,11290,8470,PHP,,,true,2026-07-14T06:10:45
11276,13450,10090,PHP,,,true,2026-07-14T06:10:45
11277,12950,9715,PHP,,,true,2026-07-14T06:10:45
11278,11350,8515,PHP,,,true,2026-07-14T06:10:45
11279,11645,8735,PHP,,,true,2026-07-14T06:10:45
11280,10845,8135,PHP,,,true,2026-07-14T06:10:45
11281,18200,13650,PHP,,,true,2026-07-14T06:10:45
11283,18940,14205,PHP,,,true,2026-07-14T06:10:45
11284,18040,13530,PHP,,,true,2026-07-14T06:10:45
11285,13770,10330,PHP,,,true,2026-07-14T06:10:45
11286,12005,9005,PHP,,,true,2026-07-14T06:10:45
11287,13450,10090,PHP,,,true,2026-07-14T06:10:45
11288,7065,5300,PHP,,,true,2026-07-14T06:10:45
11289,6085,4565,PHP,,,true,2026-07-14T06:10:45
11290,9125,6845,PHP,,,true,2026-07-14T06:10:45
11291,5990,4495,PHP,,,true,2026-07-14T06:10:45
11292,5990,4495,PHP,,,true,2026-07-14T06:10:45
11293,12210,9160,PHP,,,true,2026-07-14T06:10:45
11294,12005,9005,PHP,,,true,2026-07-14T06:10:45
11295,11525,8645,PHP,,,true,2026-07-14T06:10:45
11296,9925,7445,PHP,,,true,2026-07-14T06:10:45
11297,10885,8165,PHP,,,true,2026-07-14T06:10:45
11298,8650,6490,PHP,,,true,2026-07-14T06:10:45
11299,8450,6340,PHP,,,true,2026-07-14T06:10:45
113,8765,6575,PHP,,,true,2026-07-14T06:10:45
11300,16305,12230,PHP,,,true,2026-07-14T06:10:45
11301,16010,12010,PHP,,,true,2026-07-14T06:10:45
11302,13970,10480,PHP,,,true,2026-07-14T06:10:45
11303,13600,10200,PHP,,,true,2026-07-14T06:10:45
11306,17470,13105,PHP,,,true,2026-07-14T06:10:45
11307,14410,10810,PHP,,,true,2026-07-14T06:10:45
11308,15720,11790,PHP,,,true,2026-07-14T06:10:45
11310,8785,6590,PHP,,,true,2026-07-14T06:10:45
11311,9025,6770,PHP,,,true,2026-07-14T06:10:45
11312,10170,7630,PHP,,,true,2026-07-14T06:10:45
11313,9025,6770,PHP,,,true,2026-07-14T06:10:45
11314,9750,7315,PHP,,,true,2026-07-14T06:10:45
11315,11350,8515,PHP,,,true,2026-07-14T06:10:45
11316,14090,10570,PHP,,,true,2026-07-14T06:10:45
11317,17290,12970,PHP,,,true,2026-07-14T06:10:45
11318,16010,12010,PHP,,,true,2026-07-14T06:10:45
11319,14410,10810,PHP,,,true,2026-07-14T06:10:45
11320,16330,12250,PHP,,,true,2026-07-14T06:10:45
11321,17180,12885,PHP,,,true,2026-07-14T06:10:45
11322,16010,12010,PHP,,,true,2026-07-14T06:10:45
11323,4730,3550,PHP,,,true,2026-07-14T06:10:45
11324,4605,3455,PHP,,,true,2026-07-14T06:10:45
11326,6005,4505,PHP,,,true,2026-07-14T06:10:45
11327,8760,6570,PHP,,,true,2026-07-14T06:10:45
11328,20820,15615,PHP,,,true,2026-07-14T06:10:45
11329,16740,12555,PHP,,,true,2026-07-14T06:10:45
11330,19770,14830,PHP,,,true,2026-07-14T06:10:45
11331,10330,7750,PHP,,,true,2026-07-14T06:10:45
11332,12260,9195,PHP,,,true,2026-07-14T06:10:45
11333,12545,9410,PHP,,,true,2026-07-14T06:10:45
11334,12370,9280,PHP,,,true,2026-07-14T06:10:45
11335,14340,10755,PHP,,,true,2026-07-14T06:10:45
11336,17560,13170,PHP,,,true,2026-07-14T06:10:45
11337,18630,13975,PHP,,,true,2026-07-14T06:10:45
11338,18630,13975,PHP,,,true,2026-07-14T06:10:45
11339,12100,9075,PHP,,,true,2026-07-14T06:10:45
11340,12810,9610,PHP,,,true,2026-07-14T06:10:45
11341,12490,9370,PHP,,,true,2026-07-14T06:10:45
11342,4605,3455,PHP,,,true,2026-07-14T06:10:45
11343,12665,11665,PHP,,,true,2026-07-14T06:10:45
11345,8065,6050,PHP,,,true,2026-07-14T06:10:45
11346,21290,15970,PHP,,,true,2026-07-14T06:10:45
11347,26450,19840,PHP,,,true,2026-07-14T06:10:45
11356,15840,11880,PHP,,,true,2026-07-14T06:10:45
11359,11310,8485,PHP,,,true,2026-07-14T06:10:45
11364,12065,9050,PHP,,,true,2026-07-14T06:10:45
11369,10560,7920,PHP,,,true,2026-07-14T06:10:45
11371,11010,8260,PHP,,,true,2026-07-14T06:10:45
11389,23600,17700,PHP,,,true,2026-07-14T06:10:45
11390,48235,36175,PHP,,,true,2026-07-14T06:10:45
11391,44625,33470,PHP,,,true,2026-07-14T06:10:45
11392,19465,14600,PHP,,,true,2026-07-14T06:10:45
11393,16810,12610,PHP,,,true,2026-07-14T06:10:45
11394,46000,34500,PHP,,,true,2026-07-14T06:10:45
11395,33400,25050,PHP,,,true,2026-07-14T06:10:45
11396,25390,19045,PHP,,,true,2026-07-14T06:10:45
11397,24910,18685,PHP,,,true,2026-07-14T06:10:45
11398,23950,17965,PHP,,,true,2026-07-14T06:10:45
1140,30230,29230,PHP,,,true,2026-07-14T06:10:45
11400,44450,33340,PHP,,,true,2026-07-14T06:10:45
11401,28020,21015,PHP,,,true,2026-07-14T06:10:45
11402,14430,10825,PHP,,,true,2026-07-14T06:10:45
11404,12805,11805,PHP,,,true,2026-07-14T06:10:45
11405,13390,12390,PHP,,,true,2026-07-14T06:10:45
11406,11540,8655,PHP,,,true,2026-07-14T06:10:45
11408,19040,14280,PHP,,,true,2026-07-14T06:10:45
11411,14310,13310,PHP,,,true,2026-07-14T06:10:45
11412,15085,14085,PHP,,,true,2026-07-14T06:10:45
11413,35385,26540,PHP,,,true,2026-07-14T06:10:45
11419,40225,39225,PHP,,,true,2026-07-14T06:10:45
11421,40785,39785,PHP,,,true,2026-07-14T06:10:45
11423,30125,29125,PHP,,,true,2026-07-14T06:10:45
11424,27425,26425,PHP,,,true,2026-07-14T06:10:45
11430,11990,10990,PHP,,,true,2026-07-14T06:10:45
11431,29720,28720,PHP,,,true,2026-07-14T06:10:45
11434,27365,26365,PHP,,,true,2026-07-14T06:10:45
11437,41245,40245,PHP,,,true,2026-07-14T06:10:45
11441,34970,33970,PHP,,,true,2026-07-14T06:10:45
11442,14640,13640,PHP,,,true,2026-07-14T06:10:45
11444,10280,9280,PHP,,,true,2026-07-14T06:10:45
11446,11505,8630,PHP,,,true,2026-07-14T06:10:45
1145,29980,28980,PHP,,,true,2026-07-14T06:10:45
11450,11950,8965,PHP,,,true,2026-07-14T06:10:45
11451,17440,16440,PHP,,,true,2026-07-14T06:10:45
11456,40260,39260,PHP,,,true,2026-07-14T06:10:45
11460,31860,30860,PHP,,,true,2026-07-14T06:10:45
11466,30145,29145,PHP,,,true,2026-07-14T06:10:45
11467,43070,42070,PHP,,,true,2026-07-14T06:10:45
11468,25500,24500,PHP,,,true,2026-07-14T06:10:45
11471,14625,13625,PHP,,,true,2026-07-14T06:10:45
11472,12070,11070,PHP,,,true,2026-07-14T06:10:45
11473,32405,31405,PHP,,,true,2026-07-14T06:10:45
11481,12665,11665,PHP,,,true,2026-07-14T06:10:45
11483,36630,35630,PHP,,,true,2026-07-14T06:10:45
11487,5680,,PHP,,,true,2026-07-14T06:10:45
1149,18730,17730,PHP,,,true,2026-07-14T06:10:45
11492,14310,13310,PHP,,,true,2026-07-14T06:10:45
11499,42560,41560,PHP,,,true,2026-07-14T06:10:45
115,7390,5545,PHP,,,true,2026-07-14T06:10:45
11500,16240,15240,PHP,,,true,2026-07-14T06:10:45
11501,19185,14390,PHP,,,true,2026-07-14T06:10:45
11502,21930,20930,PHP,,,true,2026-07-14T06:10:45
11504,21760,16320,PHP,,,true,2026-07-14T06:10:45
11505,22870,21870,PHP,,,true,2026-07-14T06:10:45
11507,65250,64250,PHP,,,true,2026-07-14T06:10:45
11508,37090,36090,PHP,,,true,2026-07-14T06:10:45
11510,30345,29345,PHP,,,true,2026-07-14T06:10:45
11511,42160,41160,PHP,,,true,2026-07-14T06:10:45
11512,44250,43250,PHP,,,true,2026-07-14T06:10:45
11514,36630,35630,PHP,,,true,2026-07-14T06:10:45
11516,18470,17470,PHP,,,true,2026-07-14T06:10:45
11520,45020,44020,PHP,,,true,2026-07-14T06:10:45
11525,41400,31050,PHP,,,true,2026-07-14T06:10:45
11527,42560,41560,PHP,,,true,2026-07-14T06:10:45
11529,21280,20280,PHP,,,true,2026-07-14T06:10:45
11530,42890,41890,PHP,,,true,2026-07-14T06:10:45
11532,34685,26015,PHP,,,true,2026-07-14T06:10:45
11533,40010,39010,PHP,,,true,2026-07-14T06:10:45
11534,44705,43705,PHP,,,true,2026-07-14T06:10:45
11536,34945,33945,PHP,,,true,2026-07-14T06:10:45
11537,28805,27805,PHP,,,true,2026-07-14T06:10:45
11539,27650,26650,PHP,,,true,2026-07-14T06:10:45
11541,12105,11105,PHP,,,true,2026-07-14T06:10:45
11542,21210,20210,PHP,,,true,2026-07-14T06:10:45
11544,51750,50750,PHP,,,true,2026-07-14T06:10:45
11545,36630,35630,PHP,,,true,2026-07-14T06:10:45
11549,12705,11705,PHP,,,true,2026-07-14T06:10:45
11550,34970,33970,PHP,,,true,2026-07-14T06:10:45
11552,53200,52200,PHP,,,true,2026-07-14T06:10:45
11555,38925,37925,PHP,,,true,2026-07-14T06:10:45
11557,19705,18705,PHP,,,true,2026-07-14T06:10:45
11559,43770,42770,PHP,,,true,2026-07-14T06:10:45
11571,31865,30865,PHP,,,true,2026-07-14T06:10:45
11572,10800,9800,PHP,,,true,2026-07-14T06:10:45
11574,11650,10650,PHP,,,true,2026-07-14T06:10:45
11579,19425,18425,PHP,,,true,2026-07-14T06:10:45
1158,20530,19530,PHP,,,true,2026-07-14T06:10:45
11580,33485,32485,PHP,,,true,2026-07-14T06:10:45
11586,40500,39500,PHP,,,true,2026-07-14T06:10:45
11588,45000,44000,PHP,,,true,2026-07-14T06:10:45
11591,21985,16490,PHP,,,true,2026-07-14T06:10:45
11592,4510,,PHP,,,true,2026-07-14T06:10:45
11597,30420,29420,PHP,,,true,2026-07-14T06:10:45
11602,41625,40625,PHP,,,true,2026-07-14T06:10:45
11603,35165,34165,PHP,,,true,2026-07-14T06:10:45
11606,45225,44225,PHP,,,true,2026-07-14T06:10:45
11613,45570,44570,PHP,,,true,2026-07-14T06:10:45
11614,34845,33845,PHP,,,true,2026-07-14T06:10:45
11615,13485,10115,PHP,,,true,2026-07-14T06:10:45
11618,39665,38665,PHP,,,true,2026-07-14T06:10:45
11620,44500,43500,PHP,,,true,2026-07-14T06:10:45
11621,22185,21185,PHP,,,true,2026-07-14T06:10:45
11623,18470,17470,PHP,,,true,2026-07-14T06:10:45
11624,45420,44420,PHP,,,true,2026-07-14T06:10:45
11628,34905,33905,PHP,,,true,2026-07-14T06:10:45
11633,6010,,PHP,,,true,2026-07-14T06:10:45
11635,43450,42450,PHP,,,true,2026-07-14T06:10:45
11636,43180,42180,PHP,,,true,2026-07-14T06:10:45
11637,27425,26425,PHP,,,true,2026-07-14T06:10:45
11645,45800,44800,PHP,,,true,2026-07-14T06:10:45
11650,30420,29420,PHP,,,true,2026-07-14T06:10:45
11651,52585,51585,PHP,,,true,2026-07-14T06:10:45
11659,33680,32680,PHP,,,true,2026-07-14T06:10:45
11661,11165,10165,PHP,,,true,2026-07-14T06:10:45
11664,32405,31405,PHP,,,true,2026-07-14T06:10:45
11665,41500,40500,PHP,,,true,2026-07-14T06:10:45
11668,17725,16725,PHP,,,true,2026-07-14T06:10:45
11669,34970,33970,PHP,,,true,2026-07-14T06:10:45
1167,40050,39050,PHP,,,true,2026-07-14T06:10:45
11670,36990,35990,PHP,,,true,2026-07-14T06:10:45
11673,18470,17470,PHP,,,true,2026-07-14T06:10:45
11674,47920,46920,PHP,,,true,2026-07-14T06:10:45
11679,51160,50160,PHP,,,true,2026-07-14T06:10:45
11680,28860,27860,PHP,,,true,2026-07-14T06:10:45
11682,13650,10240,PHP,,,true,2026-07-14T06:10:45
11684,14000,13000,PHP,,,true,2026-07-14T06:10:45
11685,38390,37390,PHP,,,true,2026-07-14T06:10:45
11686,13805,10355,PHP,,,true,2026-07-14T06:10:45
11687,12940,11940,PHP,,,true,2026-07-14T06:10:45
11688,39320,29490,PHP,,,true,2026-07-14T06:10:45
11689,21450,20450,PHP,,,true,2026-07-14T06:10:45
1169,37880,36880,PHP,,,true,2026-07-14T06:10:45
11691,33385,25040,PHP,,,true,2026-07-14T06:10:45
11695,36620,35620,PHP,,,true,2026-07-14T06:10:45
11696,50150,49150,PHP,,,true,2026-07-14T06:10:45
11699,21070,15805,PHP,,,true,2026-07-14T06:10:45
11700,25500,24500,PHP,,,true,2026-07-14T06:10:45
11704,30125,29125,PHP,,,true,2026-07-14T06:10:45
11706,24480,23480,PHP,,,true,2026-07-14T06:10:45
11711,21225,20225,PHP,,,true,2026-07-14T06:10:45
11713,40545,39545,PHP,,,true,2026-07-14T06:10:45
11716,41490,31120,PHP,,,true,2026-07-14T06:10:45
11718,14365,13365,PHP,,,true,2026-07-14T06:10:45
11719,59080,58080,PHP,,,true,2026-07-14T06:10:45
11723,17550,16550,PHP,,,true,2026-07-14T06:10:45
11728,40290,30220,PHP,,,true,2026-07-14T06:10:45
11734,36780,27585,PHP,,,true,2026-07-14T06:10:45
11735,38205,37205,PHP,,,true,2026-07-14T06:10:45
11737,35045,34045,PHP,,,true,2026-07-14T06:10:45
11738,25720,24720,PHP,,,true,2026-07-14T06:10:45
11741,31760,30760,PHP,,,true,2026-07-14T06:10:45
11742,32830,24625,PHP,,,true,2026-07-14T06:10:45
11746,25225,24225,PHP,,,true,2026-07-14T06:10:45
11756,23750,22750,PHP,,,true,2026-07-14T06:10:45
11766,27500,26500,PHP,,,true,2026-07-14T06:10:45
11768,43770,42770,PHP,,,true,2026-07-14T06:10:45
11772,57185,56185,PHP,,,true,2026-07-14T06:10:45
11781,56510,55510,PHP,,,true,2026-07-14T06:10:45
11785,41625,40625,PHP,,,true,2026-07-14T06:10:45
11787,28050,21040,PHP,,,true,2026-07-14T06:10:45
11790,26600,19950,PHP,,,true,2026-07-14T06:10:45
11791,43070,42070,PHP,,,true,2026-07-14T06:10:45
11798,27990,20995,PHP,,,true,2026-07-14T06:10:45
11801,20405,19405,PHP,,,true,2026-07-14T06:10:45
11803,25780,24780,PHP,,,true,2026-07-14T06:10:45
11804,36630,35630,PHP,,,true,2026-07-14T06:10:45
11807,45390,44390,PHP,,,true,2026-07-14T06:10:45
11811,32010,24010,PHP,,,true,2026-07-14T06:10:45
11815,33310,32310,PHP,,,true,2026-07-14T06:10:45
11818,47645,46645,PHP,,,true,2026-07-14T06:10:45
11819,24870,23870,PHP,,,true,2026-07-14T06:10:45
11821,58280,57280,PHP,,,true,2026-07-14T06:10:45
11825,41460,40460,PHP,,,true,2026-07-14T06:10:45
11827,51085,50085,PHP,,,true,2026-07-14T06:10:45
11828,26485,25485,PHP,,,true,2026-07-14T06:10:45
11830,57550,56550,PHP,,,true,2026-07-14T06:10:45
11833,42160,41160,PHP,,,true,2026-07-14T06:10:45
11836,25585,19190,PHP,,,true,2026-07-14T06:10:45
11838,60590,59590,PHP,,,true,2026-07-14T06:10:45
11845,41180,30885,PHP,,,true,2026-07-14T06:10:45
11847,27500,26500,PHP,,,true,2026-07-14T06:10:45
11854,14420,10815,PHP,,,true,2026-07-14T06:10:45
11856,41310,40310,PHP,,,true,2026-07-14T06:10:45
11857,14570,10930,PHP,,,true,2026-07-14T06:10:45
11859,15945,14945,PHP,,,true,2026-07-14T06:10:45
11860,59650,58650,PHP,,,true,2026-07-14T06:10:45
11861,6665,,PHP,,,true,2026-07-14T06:10:45
11865,41245,40245,PHP,,,true,2026-07-14T06:10:45
11867,39070,29305,PHP,,,true,2026-07-14T06:10:45
11868,44045,33035,PHP,,,true,2026-07-14T06:10:45
11873,40705,39705,PHP,,,true,2026-07-14T06:10:45
11876,14840,11130,PHP,,,true,2026-07-14T06:10:45
11888,34750,26065,PHP,,,true,2026-07-14T06:10:45
11892,33680,32680,PHP,,,true,2026-07-14T06:10:45
11895,30420,29420,PHP,,,true,2026-07-14T06:10:45
11899,42985,41985,PHP,,,true,2026-07-14T06:10:45
119,4310,3235,PHP,,,true,2026-07-14T06:10:45
11901,45070,44070,PHP,,,true,2026-07-14T06:10:45
11902,37060,36060,PHP,,,true,2026-07-14T06:10:45
11904,15020,11265,PHP,,,true,2026-07-14T06:10:45
11905,62345,61345,PHP,,,true,2026-07-14T06:10:45
11908,20260,19260,PHP,,,true,2026-07-14T06:10:45
11909,40225,39225,PHP,,,true,2026-07-14T06:10:45
11918,70620,69620,PHP,,,true,2026-07-14T06:10:45
11922,39865,38865,PHP,,,true,2026-07-14T06:10:45
11925,38205,37205,PHP,,,true,2026-07-14T06:10:45
11929,38245,37245,PHP,,,true,2026-07-14T06:10:45
11931,19985,18985,PHP,,,true,2026-07-14T06:10:45
11934,38245,37245,PHP,,,true,2026-07-14T06:10:45
11937,20105,19105,PHP,,,true,2026-07-14T06:10:45
11940,5555,,PHP,,,true,2026-07-14T06:10:45
11945,40510,30385,PHP,,,true,2026-07-14T06:10:45
11949,31865,30865,PHP,,,true,2026-07-14T06:10:45
11960,33245,24935,PHP,,,true,2026-07-14T06:10:45
11961,54210,53210,PHP,,,true,2026-07-14T06:10:45
11965,35020,34020,PHP,,,true,2026-07-14T06:10:45
11966,46945,45945,PHP,,,true,2026-07-14T06:10:45
11967,16120,12090,PHP,,,true,2026-07-14T06:10:45
11970,13560,10170,PHP,,,true,2026-07-14T06:10:45
11971,13970,10480,PHP,,,true,2026-07-14T06:10:45
11972,13800,10350,PHP,,,true,2026-07-14T06:10:45
11973,14425,10820,PHP,,,true,2026-07-14T06:10:45
11975,12690,9520,PHP,,,true,2026-07-14T06:10:45
11976,13860,10395,PHP,,,true,2026-07-14T06:10:45
11977,14160,10620,PHP,,,true,2026-07-14T06:10:45
11978,15025,11270,PHP,,,true,2026-07-14T06:10:45
11979,15405,11555,PHP,,,true,2026-07-14T06:10:45
11980,15170,11380,PHP,,,true,2026-07-14T06:10:45
11982,18150,13615,PHP,,,true,2026-07-14T06:10:45
11983,18150,13615,PHP,,,true,2026-07-14T06:10:45
11985,7600,5700,PHP,,,true,2026-07-14T06:10:45
11987,8530,6400,PHP,,,true,2026-07-14T06:10:45
11988,7645,5735,PHP,,,true,2026-07-14T06:10:45
11989,8180,6135,PHP,,,true,2026-07-14T06:10:45
11992,9060,6795,PHP,,,true,2026-07-14T06:10:45
11993,9245,6935,PHP,,,true,2026-07-14T06:10:45
11994,8820,6615,PHP,,,true,2026-07-14T06:10:45
11995,9785,7340,PHP,,,true,2026-07-14T06:10:45
11996,9265,6950,PHP,,,true,2026-07-14T06:10:45
11997,9865,7400,PHP,,,true,2026-07-14T06:10:45
11998,10320,7740,PHP,,,true,2026-07-14T06:10:45
11999,9360,7020,PHP,,,true,2026-07-14T06:10:45
12000,9645,7235,PHP,,,true,2026-07-14T06:10:45
12001,10720,8040,PHP,,,true,2026-07-14T06:10:45
12002,10050,7540,PHP,,,true,2026-07-14T06:10:45
12003,11820,8865,PHP,,,true,2026-07-14T06:10:45
12004,11980,8985,PHP,,,true,2026-07-14T06:10:45
12005,14065,10550,PHP,,,true,2026-07-14T06:10:45
12006,12645,9485,PHP,,,true,2026-07-14T06:10:45
12007,13430,10075,PHP,,,true,2026-07-14T06:10:45
12008,10420,7815,PHP,,,true,2026-07-14T06:10:45
12009,14550,10915,PHP,,,true,2026-07-14T06:10:45
12010,10120,7590,PHP,,,true,2026-07-14T06:10:45
12012,12440,9330,PHP,,,true,2026-07-14T06:10:45
12013,12785,9590,PHP,,,true,2026-07-14T06:10:45
12014,15580,11685,PHP,,,true,2026-07-14T06:10:45
12015,15740,11805,PHP,,,true,2026-07-14T06:10:45
12016,15000,11250,PHP,,,true,2026-07-14T06:10:45
12017,14300,10725,PHP,,,true,2026-07-14T06:10:45
12018,17965,13475,PHP,,,true,2026-07-14T06:10:45
12019,13920,10440,PHP,,,true,2026-07-14T06:10:45
12020,19685,14765,PHP,,,true,2026-07-14T06:10:45
12021,18565,13925,PHP,,,true,2026-07-14T06:10:45
12022,16305,12230,PHP,,,true,2026-07-14T06:10:45
12023,22845,17135,PHP,,,true,2026-07-14T06:10:45
12024,24010,18010,PHP,,,true,2026-07-14T06:10:45
12025,21645,16235,PHP,,,true,2026-07-14T06:10:45
12026,21820,16365,PHP,,,true,2026-07-14T06:10:45
12028,22305,16730,PHP,,,true,2026-07-14T06:10:45
12029,23125,17345,PHP,,,true,2026-07-14T06:10:45
12030,23820,17865,PHP,,,true,2026-07-14T06:10:45
12031,23365,17525,PHP,,,true,2026-07-14T06:10:45
12032,23300,17475,PHP,,,true,2026-07-14T06:10:45
12033,27010,20260,PHP,,,true,2026-07-14T06:10:45
12035,9420,7065,PHP,,,true,2026-07-14T06:10:45
12036,10210,7660,PHP,,,true,2026-07-14T06:10:45
12037,12045,9035,PHP,,,true,2026-07-14T06:10:45
12038,15120,11340,PHP,,,true,2026-07-14T06:10:45
12039,16700,12525,PHP,,,true,2026-07-14T06:10:45
1204,29125,21845,PHP,,,true,2026-07-14T06:10:45
12041,16245,12185,PHP,,,true,2026-07-14T06:10:45
12042,18660,13995,PHP,,,true,2026-07-14T06:10:45
12043,24565,18425,PHP,,,true,2026-07-14T06:10:45
12044,29965,22475,PHP,,,true,2026-07-14T06:10:45
12045,33925,25445,PHP,,,true,2026-07-14T06:10:45
12046,12390,9295,PHP,,,true,2026-07-14T06:10:45
12047,12600,9450,PHP,,,true,2026-07-14T06:10:45
12048,14285,10715,PHP,,,true,2026-07-14T06:10:45
12049,14000,10500,PHP,,,true,2026-07-14T06:10:45
12050,14600,10950,PHP,,,true,2026-07-14T06:10:45
12051,16845,12635,PHP,,,true,2026-07-14T06:10:45
12052,17020,12765,PHP,,,true,2026-07-14T06:10:45
12053,18345,13760,PHP,,,true,2026-07-14T06:10:45
12054,20725,15545,PHP,,,true,2026-07-14T06:10:45
12055,18945,14210,PHP,,,true,2026-07-14T06:10:45
12056,19260,14445,PHP,,,true,2026-07-14T06:10:45
12057,20365,15275,PHP,,,true,2026-07-14T06:10:45
12058,21140,15855,PHP,,,true,2026-07-14T06:10:45
12059,25245,18935,PHP,,,true,2026-07-14T06:10:45
12060,23680,17760,PHP,,,true,2026-07-14T06:10:45
12061,24470,18355,PHP,,,true,2026-07-14T06:10:45
12062,18485,13865,PHP,,,true,2026-07-14T06:10:45
12063,17980,13485,PHP,,,true,2026-07-14T06:10:45
12064,18740,14055,PHP,,,true,2026-07-14T06:10:45
1207,24250,23250,PHP,,,true,2026-07-14T06:10:45
12071,13200,9900,PHP,,,true,2026-07-14T06:10:45
12072,14745,11060,PHP,,,true,2026-07-14T06:10:45
12074,15170,11380,PHP,,,true,2026-07-14T06:10:45
12077,16290,12220,PHP,,,true,2026-07-14T06:10:45
12078,15990,11995,PHP,,,true,2026-07-14T06:10:45
12080,20065,15050,PHP,,,true,2026-07-14T06:10:45
12084,27530,20650,PHP,,,true,2026-07-14T06:10:45
12086,27910,20935,PHP,,,true,2026-07-14T06:10:45
12087,30750,23065,PHP,,,true,2026-07-14T06:10:45
12088,23805,17855,PHP,,,true,2026-07-14T06:10:45
12090,28420,21315,PHP,,,true,2026-07-14T06:10:45
12095,13780,10335,PHP,,,true,2026-07-14T06:10:45
12096,15565,11675,PHP,,,true,2026-07-14T06:10:45
12097,17520,13140,PHP,,,true,2026-07-14T06:10:45
12099,15450,11590,PHP,,,true,2026-07-14T06:10:45
12100,19670,14755,PHP,,,true,2026-07-14T06:10:45
12101,20805,15605,PHP,,,true,2026-07-14T06:10:45
12102,23125,17345,PHP,,,true,2026-07-14T06:10:45
12103,20540,15405,PHP,,,true,2026-07-14T06:10:45
12105,24820,18615,PHP,,,true,2026-07-14T06:10:45
12107,8465,6350,PHP,,,true,2026-07-14T06:10:45
12108,28420,21315,PHP,,,true,2026-07-14T06:10:45
12109,30440,22830,PHP,,,true,2026-07-14T06:10:45
12110,30820,23115,PHP,,,true,2026-07-14T06:10:45
